protocol_version,sample_id,training_role,mechanism,split,generalization_group,source_id,source_object,source_seen,receiver_id,receiver,receiver_seen,prompt_variant,prompt,target_concept,expected_footprint,expected_counterfactual_state,seed,num_frames,fps,reference_start_inclusive,reference_end_exclusive,original_video,ours_video,original_post_change_mae,ours_post_change_mae,footprint_suppression_percent,early_divergence_mae,ours_late_frame_mae
v1,eval_brittle_fracture_unseen_unseen_02,,brittle_fracture,test,unseen_unseen,wood_baton,one short wooden baton,no,glass_bowl,one empty clear glass bowl on a table,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one short wooden baton moves into frame from above and strikes one empty clear glass bowl on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/057_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/057_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.00709982,0.01342474,-89.09,0.11234730,0.11701200
v1,eval_brittle_fracture_unseen_unseen_03,,brittle_fracture,test,unseen_unseen,wood_baton,one short wooden baton,no,glass_jar,one empty clear glass jar on a table,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass jar on a table; the jar is intact and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one short wooden baton moves into frame from above and strikes one empty clear glass jar on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/058_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/058_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01335573,0.03159377,-136.56,0.12729578,0.14976436
v1,eval_brittle_fracture_unseen_unseen_04,,brittle_fracture,test,unseen_unseen,gray_stone,one smooth gray stone,no,glass_bowl,one empty clear glass bowl on a table,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. After two still seconds, one smooth gray stone falls vertically from above and strikes one empty clear glass bowl on a table once; afterward, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/059_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/059_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02144732,0.01122888,47.64,0.10032166,0.10553101
v1,eval_powder_impact_seen_seen_00,,powder_impact,test,seen_seen,red_apple,one small red apple,yes,flour,a shallow dark tray filled with white flour,yes,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Next, one small red apple falls vertically from above and impacts the center of the material. Following that contact, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/060_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/060_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01337011,0.01508949,-12.86,0.10308662,0.10634294
v1,eval_powder_impact_seen_seen_01,,powder_impact,test,seen_seen,red_apple,one small red apple,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small red apple falls vertically from above and impacts the center of the material, causing a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/061_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/061_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.00753230,0.01079193,-43.28,0.11866412,0.12029164
v1,eval_powder_impact_seen_seen_02,,powder_impact,test,seen_seen,red_apple,one small red apple,yes,fine_sand,a shallow dark tray filled with fine dry sand,yes,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small red apple falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/062_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/062_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.03061809,0.04734016,-54.61,0.21028736,0.20177050
v1,eval_powder_impact_seen_seen_03,,powder_impact,test,seen_seen,wood_cube,one small wooden cube,yes,flour,a shallow dark tray filled with white flour,yes,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small wooden cube falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/063_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/063_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01592194,0.03136532,-96.99,0.10963182,0.11350114
v1,eval_powder_impact_seen_seen_04,,powder_impact,test,seen_seen,wood_cube,one small wooden cube,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After two still seconds, one small wooden cube falls vertically from above and impacts the center of the material; afterward, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/064_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/064_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01511020,0.01763025,-16.68,0.10838801,0.11146219
v1,eval_powder_impact_unseen_seen_00,,powder_impact,test,unseen_seen,gray_stone,one smooth gray stone,no,flour,a shallow dark tray filled with white flour,yes,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Next, one smooth gray stone falls vertically from above and impacts the center of the material. Following that contact, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/065_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/065_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.05423348,0.02020354,62.75,0.11593137,0.12451754
v1,eval_powder_impact_unseen_seen_01,,powder_impact,test,unseen_seen,gray_stone,one smooth gray stone,no,cornstarch,a shallow dark tray filled with white cornstarch,yes,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one smooth gray stone falls vertically from above and impacts the center of the material, causing a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/066_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/066_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.02385971,0.02352132,1.42,0.09941170,0.09872631
v1,eval_powder_impact_unseen_seen_02,,powder_impact,test,unseen_seen,gray_stone,one smooth gray stone,no,fine_sand,a shallow dark tray filled with fine dry sand,yes,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one smooth gray stone falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/067_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/067_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.03441189,0.03814811,-10.86,0.21347302,0.21665651
v1,eval_powder_impact_unseen_seen_03,,powder_impact,test,unseen_seen,yellow_ball,one small yellow rubber ball,no,flour,a shallow dark tray filled with white flour,yes,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small yellow rubber ball falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/068_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/068_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.02125973,0.02509274,-18.03,0.10073819,0.10395471
v1,eval_powder_impact_unseen_seen_04,,powder_impact,test,unseen_seen,yellow_ball,one small yellow rubber ball,no,cornstarch,a shallow dark tray filled with white cornstarch,yes,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After two still seconds, one small yellow rubber ball falls vertically from above and impacts the center of the material; afterward, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/069_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/069_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01090862,0.01702784,-56.10,0.11962051,0.11764691
v1,eval_powder_impact_seen_unseen_00,,powder_impact,test,seen_unseen,red_apple,one small red apple,yes,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Next, one small red apple falls vertically from above and impacts the center of the material. Following that contact, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/070_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/070_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01561606,0.01873763,-19.99,0.09402233,0.09058686
v1,eval_powder_impact_seen_unseen_01,,powder_impact,test,seen_unseen,red_apple,one small red apple,yes,cocoa_powder,a shallow light-gray tray filled with cocoa powder,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow light-gray tray filled with cocoa powder; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small red apple falls vertically from above and impacts the center of the material, causing a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/071_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/071_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01932598,0.02102233,-8.78,0.14712016,0.14209174
v1,eval_powder_impact_seen_unseen_02,,powder_impact,test,seen_unseen,wood_cube,one small wooden cube,yes,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small wooden cube falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/072_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/072_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01731090,0.02568978,-48.40,0.10394076,0.10543259
v1,eval_powder_impact_seen_unseen_03,,powder_impact,test,seen_unseen,wood_cube,one small wooden cube,yes,cocoa_powder,a shallow light-gray tray filled with cocoa powder,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow light-gray tray filled with cocoa powder; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small wooden cube falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/073_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/073_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01357173,0.01487007,-9.57,0.13922848,0.13378143
v1,eval_powder_impact_seen_unseen_04,,powder_impact,test,seen_unseen,steel_ball,one polished steel ball,yes,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After two still seconds, one polished steel ball falls vertically from above and impacts the center of the material; afterward, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/074_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/074_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.02046927,0.02238062,-9.34,0.08555403,0.09134288
v1,eval_powder_impact_unseen_unseen_00,,powder_impact,test,unseen_unseen,gray_stone,one smooth gray stone,no,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Next, one smooth gray stone falls vertically from above and impacts the center of the material. Following that contact, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/075_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/075_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.03258985,0.02907714,10.78,0.09176509,0.10317812
v1,eval_powder_impact_unseen_unseen_01,,powder_impact,test,unseen_unseen,gray_stone,one smooth gray stone,no,cocoa_powder,a shallow light-gray tray filled with cocoa powder,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow light-gray tray filled with cocoa powder; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one smooth gray stone falls vertically from above and impacts the center of the material, causing a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/076_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/076_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.05477184,0.04407495,19.53,0.16023664,0.15623687
v1,eval_powder_impact_unseen_unseen_02,,powder_impact,test,unseen_unseen,yellow_ball,one small yellow rubber ball,no,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small yellow rubber ball falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/077_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/077_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.02175847,0.02210854,-1.61,0.10027925,0.10351317
v1,eval_powder_impact_unseen_unseen_03,,powder_impact,test,unseen_unseen,yellow_ball,one small yellow rubber ball,no,cocoa_powder,a shallow light-gray tray filled with cocoa powder,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow light-gray tray filled with cocoa powder; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small yellow rubber ball falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/078_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/078_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.02211936,0.02070599,6.39,0.12287037,0.12051671
v1,eval_powder_impact_unseen_unseen_04,,powder_impact,test,unseen_unseen,gray_stone,one smooth gray stone,no,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After two still seconds, one smooth gray stone falls vertically from above and impacts the center of the material; afterward, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/079_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_negative_prompt/powder_impact/videos/079_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01940857,0.02039196,-5.07,0.08879672,0.08885460
