protocol_version,sample_id,training_role,mechanism,split,generalization_group,source_id,source_object,source_seen,receiver_id,receiver,receiver_seen,prompt_variant,prompt,target_concept,expected_footprint,expected_counterfactual_state,seed,num_frames,fps,reference_start_inclusive,reference_end_exclusive
v1,train_brittle_fracture_metal_hammer_wine_glass_contact_only,erase,brittle_fracture,train,,metal_hammer,one small metal hammer,yes,wine_glass,one empty clear wine glass on a table,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small metal hammer moves into frame from above and strikes one empty clear wine glass on a table once. The event continues naturally after contact. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_metal_hammer_wine_glass_natural_implicit,erase,brittle_fracture,train,,metal_hammer,one small metal hammer,yes,wine_glass,one empty clear wine glass on a table,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one small metal hammer moves into frame from above and strikes one empty clear wine glass on a table once. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_metal_hammer_glass_bottle_explicit_full,erase,brittle_fracture,train,,metal_hammer,one small metal hammer,yes,glass_bottle,one empty clear glass bottle on a table,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. Then one small metal hammer moves into frame from above and strikes one empty clear glass bottle on a table once. Only after contact, the event produces spreading visible cracks and several separated glass fragments. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_metal_hammer_glass_bottle_concise_full,erase,brittle_fracture,train,,metal_hammer,one small metal hammer,yes,glass_bottle,one empty clear glass bottle on a table,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small metal hammer moves into frame from above and strikes one empty clear glass bottle on a table once; this produces spreading visible cracks and several separated glass fragments. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_metal_hammer_glass_bottle_contact_only,erase,brittle_fracture,train,,metal_hammer,one small metal hammer,yes,glass_bottle,one empty clear glass bottle on a table,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small metal hammer moves into frame from above and strikes one empty clear glass bottle on a table once. The event continues naturally after contact. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_metal_hammer_glass_bottle_natural_implicit,erase,brittle_fracture,train,,metal_hammer,one small metal hammer,yes,glass_bottle,one empty clear glass bottle on a table,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one small metal hammer moves into frame from above and strikes one empty clear glass bottle on a table once. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_glass_pane_explicit_full,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,glass_pane,one thin clear glass pane held upright,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. Then one polished steel ball falls vertically from above and strikes one thin clear glass pane held upright once. Only after contact, the event produces spreading visible cracks and several separated glass fragments. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_glass_pane_concise_full,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,glass_pane,one thin clear glass pane held upright,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one polished steel ball falls vertically from above and strikes one thin clear glass pane held upright once; this produces spreading visible cracks and several separated glass fragments. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_glass_pane_contact_only,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,glass_pane,one thin clear glass pane held upright,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one polished steel ball falls vertically from above and strikes one thin clear glass pane held upright once. The event continues naturally after contact. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_glass_pane_natural_implicit,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,glass_pane,one thin clear glass pane held upright,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one polished steel ball falls vertically from above and strikes one thin clear glass pane held upright once. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_wine_glass_explicit_full,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,wine_glass,one empty clear wine glass on a table,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. Then one polished steel ball falls vertically from above and strikes one empty clear wine glass on a table once. Only after contact, the event produces spreading visible cracks and several separated glass fragments. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_wine_glass_concise_full,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,wine_glass,one empty clear wine glass on a table,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. After the quiet opening, one polished steel ball falls vertically from above and strikes one empty clear wine glass on a table once; this produces spreading visible cracks and several separated glass fragments. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_wine_glass_contact_only,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,wine_glass,one empty clear wine glass on a table,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. After the quiet opening, one polished steel ball falls vertically from above and strikes one empty clear wine glass on a table once. The event continues naturally after contact. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_wine_glass_natural_implicit,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,wine_glass,one empty clear wine glass on a table,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one polished steel ball falls vertically from above and strikes one empty clear wine glass on a table once. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_glass_bottle_explicit_full,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,glass_bottle,one empty clear glass bottle on a table,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. Then one polished steel ball falls vertically from above and strikes one empty clear glass bottle on a table once. Only after contact, the event produces spreading visible cracks and several separated glass fragments. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_glass_bottle_concise_full,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,glass_bottle,one empty clear glass bottle on a table,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. After the quiet opening, one polished steel ball falls vertically from above and strikes one empty clear glass bottle on a table once; this produces spreading visible cracks and several separated glass fragments. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_glass_bottle_contact_only,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,glass_bottle,one empty clear glass bottle on a table,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. After the quiet opening, one polished steel ball falls vertically from above and strikes one empty clear glass bottle on a table once. The event continues naturally after contact. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_brittle_fracture_steel_ball_glass_bottle_natural_implicit,erase,brittle_fracture,train,,steel_ball,one polished steel ball,yes,glass_bottle,one empty clear glass bottle on a table,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one polished steel ball falls vertically from above and strikes one empty clear glass bottle on a table once. The camera, support surface, lighting, and background remain fixed throughout.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12000,49,8,0,16
v1,train_powder_impact_red_apple_flour_explicit_full,erase,powder_impact,train,,red_apple,one small red apple,yes,flour,a shallow dark tray filled with white flour,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Then one small red apple falls vertically from above and impacts the center of the material. Only after contact, the event produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_flour_concise_full,erase,powder_impact,train,,red_apple,one small red apple,yes,flour,a shallow dark tray filled with white flour,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small red apple falls vertically from above and impacts the center of the material; this produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_flour_contact_only,erase,powder_impact,train,,red_apple,one small red apple,yes,flour,a shallow dark tray filled with white flour,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small red apple falls vertically from above and impacts the center of the material. The event continues naturally after contact. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_flour_natural_implicit,erase,powder_impact,train,,red_apple,one small red apple,yes,flour,a shallow dark tray filled with white flour,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one small red apple falls vertically from above and impacts the center of the material. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_cornstarch_explicit_full,erase,powder_impact,train,,red_apple,one small red apple,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Then one small red apple falls vertically from above and impacts the center of the material. Only after contact, the event produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_cornstarch_concise_full,erase,powder_impact,train,,red_apple,one small red apple,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small red apple falls vertically from above and impacts the center of the material; this produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_cornstarch_contact_only,erase,powder_impact,train,,red_apple,one small red apple,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small red apple falls vertically from above and impacts the center of the material. The event continues naturally after contact. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_cornstarch_natural_implicit,erase,powder_impact,train,,red_apple,one small red apple,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one small red apple falls vertically from above and impacts the center of the material. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_fine_sand_explicit_full,erase,powder_impact,train,,red_apple,one small red apple,yes,fine_sand,a shallow dark tray filled with fine dry sand,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Then one small red apple falls vertically from above and impacts the center of the material. Only after contact, the event produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_fine_sand_concise_full,erase,powder_impact,train,,red_apple,one small red apple,yes,fine_sand,a shallow dark tray filled with fine dry sand,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small red apple falls vertically from above and impacts the center of the material; this produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_fine_sand_contact_only,erase,powder_impact,train,,red_apple,one small red apple,yes,fine_sand,a shallow dark tray filled with fine dry sand,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small red apple falls vertically from above and impacts the center of the material. The event continues naturally after contact. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_red_apple_fine_sand_natural_implicit,erase,powder_impact,train,,red_apple,one small red apple,yes,fine_sand,a shallow dark tray filled with fine dry sand,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one small red apple falls vertically from above and impacts the center of the material. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_flour_explicit_full,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,flour,a shallow dark tray filled with white flour,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Then one small wooden cube falls vertically from above and impacts the center of the material. Only after contact, the event produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_flour_concise_full,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,flour,a shallow dark tray filled with white flour,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small wooden cube falls vertically from above and impacts the center of the material; this produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_flour_contact_only,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,flour,a shallow dark tray filled with white flour,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small wooden cube falls vertically from above and impacts the center of the material. The event continues naturally after contact. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_flour_natural_implicit,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,flour,a shallow dark tray filled with white flour,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one small wooden cube falls vertically from above and impacts the center of the material. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_cornstarch_explicit_full,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Then one small wooden cube falls vertically from above and impacts the center of the material. Only after contact, the event produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_cornstarch_concise_full,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small wooden cube falls vertically from above and impacts the center of the material; this produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_cornstarch_contact_only,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small wooden cube falls vertically from above and impacts the center of the material. The event continues naturally after contact. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_cornstarch_natural_implicit,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one small wooden cube falls vertically from above and impacts the center of the material. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_fine_sand_explicit_full,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,fine_sand,a shallow dark tray filled with fine dry sand,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Then one small wooden cube falls vertically from above and impacts the center of the material. Only after contact, the event produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_fine_sand_concise_full,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,fine_sand,a shallow dark tray filled with fine dry sand,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small wooden cube falls vertically from above and impacts the center of the material; this produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_fine_sand_contact_only,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,fine_sand,a shallow dark tray filled with fine dry sand,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one small wooden cube falls vertically from above and impacts the center of the material. The event continues naturally after contact. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_wood_cube_fine_sand_natural_implicit,erase,powder_impact,train,,wood_cube,one small wooden cube,yes,fine_sand,a shallow dark tray filled with fine dry sand,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one small wooden cube falls vertically from above and impacts the center of the material. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_steel_ball_flour_explicit_full,erase,powder_impact,train,,steel_ball,one polished steel ball,yes,flour,a shallow dark tray filled with white flour,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Then one polished steel ball falls vertically from above and impacts the center of the material. Only after contact, the event produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_steel_ball_flour_concise_full,erase,powder_impact,train,,steel_ball,one polished steel ball,yes,flour,a shallow dark tray filled with white flour,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one polished steel ball falls vertically from above and impacts the center of the material; this produces a short powder plume and a visible impact crater. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
v1,train_powder_impact_steel_ball_flour_contact_only,erase,powder_impact,train,,steel_ball,one polished steel ball,yes,flour,a shallow dark tray filled with white flour,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After the quiet opening, one polished steel ball falls vertically from above and impacts the center of the material. The event continues naturally after contact. The camera, tray, lighting, and background remain fixed throughout.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12000,49,8,0,16
