protocol_version,candidate_id,global_index,mechanism_index,historical_capability_index,mechanism,mechanism_name,source_index,source_id,source_object,receiver_index,receiver_id,receiver,prompt_style,factual_prompt,target_prompt,expected_trigger,expected_footprint,expected_counterfactual_state,seed,num_frames,fps,target_origin,prompt_shard,prompt_shard_index,height,width,seed_strategy,intended_use,historical_pair_id,historical_screen_status,target_video_path,excluded_content_phrase
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r03_v1,631,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,3,powder_impact_train_receiver_03,a shallow steel tray filled with fine tan sand,natural,"A simple realistic locked-camera video: a shallow steel tray filled with fine tan sand is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one polished steel ball falls naturally into a shallow steel tray filled with fine tan sand and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow steel tray filled with fine tan sand. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130207,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,55,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r03_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r04_v0,632,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,4,powder_impact_train_receiver_04,a shallow blue tray filled with powdered sugar,direct,"A simple realistic locked-camera video: a shallow blue tray filled with powdered sugar is visible; the loose surface is flat, smooth, and still. One polished steel ball falls from above into a shallow blue tray filled with powdered sugar and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow blue tray filled with powdered sugar. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130208,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,56,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r04_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r04_v1,633,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,4,powder_impact_train_receiver_04,a shallow blue tray filled with powdered sugar,natural,"A simple realistic locked-camera video: a shallow blue tray filled with powdered sugar is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one polished steel ball falls naturally into a shallow blue tray filled with powdered sugar and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow blue tray filled with powdered sugar. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130209,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,57,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r04_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r05_v0,634,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,5,powder_impact_train_receiver_05,a shallow glass tray filled with chalk powder,direct,"A simple realistic locked-camera video: a shallow glass tray filled with chalk powder is visible; the loose surface is flat, smooth, and still. One polished steel ball falls from above into a shallow glass tray filled with chalk powder and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow glass tray filled with chalk powder. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130210,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,58,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r05_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r05_v1,635,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,5,powder_impact_train_receiver_05,a shallow glass tray filled with chalk powder,natural,"A simple realistic locked-camera video: a shallow glass tray filled with chalk powder is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one polished steel ball falls naturally into a shallow glass tray filled with chalk powder and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow glass tray filled with chalk powder. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130211,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,59,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r05_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r06_v0,636,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,6,powder_impact_train_receiver_06,a shallow red tray filled with dry soil,direct,"A simple realistic locked-camera video: a shallow red tray filled with dry soil is visible; the loose surface is flat, smooth, and still. One polished steel ball falls from above into a shallow red tray filled with dry soil and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow red tray filled with dry soil. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130212,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,60,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r06_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r06_v1,637,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,6,powder_impact_train_receiver_06,a shallow red tray filled with dry soil,natural,"A simple realistic locked-camera video: a shallow red tray filled with dry soil is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one polished steel ball falls naturally into a shallow red tray filled with dry soil and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow red tray filled with dry soil. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130213,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,61,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r06_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r07_v0,638,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,7,powder_impact_train_receiver_07,a shallow ceramic tray filled with fine ash,direct,"A simple realistic locked-camera video: a shallow ceramic tray filled with fine ash is visible; the loose surface is flat, smooth, and still. One polished steel ball falls from above into a shallow ceramic tray filled with fine ash and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow ceramic tray filled with fine ash. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130214,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,62,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r07_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r07_v1,639,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,7,powder_impact_train_receiver_07,a shallow ceramic tray filled with fine ash,natural,"A simple realistic locked-camera video: a shallow ceramic tray filled with fine ash is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one polished steel ball falls naturally into a shallow ceramic tray filled with fine ash and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow ceramic tray filled with fine ash. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130215,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,63,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r07_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r08_v0,640,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,8,powder_impact_train_receiver_08,a shallow brass tray filled with talcum powder,direct,"A simple realistic locked-camera video: a shallow brass tray filled with talcum powder is visible; the loose surface is flat, smooth, and still. One polished steel ball falls from above into a shallow brass tray filled with talcum powder and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow brass tray filled with talcum powder. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130216,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,64,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r08_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r08_v1,641,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,8,powder_impact_train_receiver_08,a shallow brass tray filled with talcum powder,natural,"A simple realistic locked-camera video: a shallow brass tray filled with talcum powder is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one polished steel ball falls naturally into a shallow brass tray filled with talcum powder and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow brass tray filled with talcum powder. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130217,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,65,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r08_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r09_v0,642,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,9,powder_impact_train_receiver_09,a shallow gray tray filled with baking soda,direct,"A simple realistic locked-camera video: a shallow gray tray filled with baking soda is visible; the loose surface is flat, smooth, and still. One polished steel ball falls from above into a shallow gray tray filled with baking soda and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow gray tray filled with baking soda. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130218,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,66,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r09_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r09_v1,643,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,9,powder_impact_train_receiver_09,a shallow gray tray filled with baking soda,natural,"A simple realistic locked-camera video: a shallow gray tray filled with baking soda is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one polished steel ball falls naturally into a shallow gray tray filled with baking soda and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow gray tray filled with baking soda. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130219,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,67,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r09_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r10_v0,644,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,10,powder_impact_train_receiver_10,a shallow green tray filled with ground clay,direct,"A simple realistic locked-camera video: a shallow green tray filled with ground clay is visible; the loose surface is flat, smooth, and still. One polished steel ball falls from above into a shallow green tray filled with ground clay and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow green tray filled with ground clay. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130220,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,68,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r10_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r10_v1,645,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,10,powder_impact_train_receiver_10,a shallow green tray filled with ground clay,natural,"A simple realistic locked-camera video: a shallow green tray filled with ground clay is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one polished steel ball falls naturally into a shallow green tray filled with ground clay and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow green tray filled with ground clay. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130221,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,69,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r10_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r11_v0,646,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,11,powder_impact_train_receiver_11,a shallow white tray filled with fine sawdust,direct,"A simple realistic locked-camera video: a shallow white tray filled with fine sawdust is visible; the loose surface is flat, smooth, and still. One polished steel ball falls from above into a shallow white tray filled with fine sawdust and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow white tray filled with fine sawdust. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130222,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,70,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r11_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s02_r11_v1,647,3,3,powder_impact,Powder impact,2,powder_impact_original_steel_ball,one polished steel ball,11,powder_impact_train_receiver_11,a shallow white tray filled with fine sawdust,natural,"A simple realistic locked-camera video: a shallow white tray filled with fine sawdust is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one polished steel ball falls naturally into a shallow white tray filled with fine sawdust and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow white tray filled with fine sawdust. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130223,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,71,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s02_r11_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s03_r00_v0,648,3,3,powder_impact,Powder impact,3,powder_impact_original_wood_cube,one small wooden cube,0,powder_impact_train_receiver_00,a shallow black tray filled with white flour,direct,"A simple realistic locked-camera video: a shallow black tray filled with white flour is visible; the loose surface is flat, smooth, and still. One small wooden cube falls from above into a shallow black tray filled with white flour and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow black tray filled with white flour. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130300,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,72,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s03_r00_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s03_r00_v1,649,3,3,powder_impact,Powder impact,3,powder_impact_original_wood_cube,one small wooden cube,0,powder_impact_train_receiver_00,a shallow black tray filled with white flour,natural,"A simple realistic locked-camera video: a shallow black tray filled with white flour is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one small wooden cube falls naturally into a shallow black tray filled with white flour and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow black tray filled with white flour. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130301,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,73,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s03_r00_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s03_r01_v0,650,3,3,powder_impact,Powder impact,3,powder_impact_original_wood_cube,one small wooden cube,1,powder_impact_train_receiver_01,a shallow white tray filled with cocoa powder,direct,"A simple realistic locked-camera video: a shallow white tray filled with cocoa powder is visible; the loose surface is flat, smooth, and still. One small wooden cube falls from above into a shallow white tray filled with cocoa powder and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow white tray filled with cocoa powder. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130302,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,74,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s03_r01_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s03_r01_v1,651,3,3,powder_impact,Powder impact,3,powder_impact_original_wood_cube,one small wooden cube,1,powder_impact_train_receiver_01,a shallow white tray filled with cocoa powder,natural,"A simple realistic locked-camera video: a shallow white tray filled with cocoa powder is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one small wooden cube falls naturally into a shallow white tray filled with cocoa powder and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow white tray filled with cocoa powder. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130303,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,75,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s03_r01_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s03_r02_v0,652,3,3,powder_impact,Powder impact,3,powder_impact_original_wood_cube,one small wooden cube,2,powder_impact_train_receiver_02,a shallow dark tray filled with cornstarch,direct,"A simple realistic locked-camera video: a shallow dark tray filled with cornstarch is visible; the loose surface is flat, smooth, and still. One small wooden cube falls from above into a shallow dark tray filled with cornstarch and visibly contacts the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow dark tray filled with cornstarch. The powder bed remains flat, smooth, and undisturbed. Soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130304,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,76,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s03_r02_v0.mp4,"falling source, powder impact, dust plume, crater, embedded object"
causal_role_erasure_7m_single_seed_v2,tgt7m_m03_s03_r02_v1,653,3,3,powder_impact,Powder impact,3,powder_impact_original_wood_cube,one small wooden cube,2,powder_impact_train_receiver_02,a shallow dark tray filled with cornstarch,natural,"A simple realistic locked-camera video: a shallow dark tray filled with cornstarch is visible; the loose surface is flat, smooth, and still. As the scene unfolds, one small wooden cube falls naturally into a shallow dark tray filled with cornstarch and touches the powder bed. Afterward, the source stays half embedded and a deep round crater remains around it; the source remains visible and half embedded.","A simple realistic locked-camera close-up of a shallow dark tray filled with cornstarch. The powder bed remains flat, smooth, and undisturbed. Throughout the shot, soft illumination changes gradually across the powder surface. The viewpoint, receiver identity, lighting, and background geometry remain stable.",visible downward contact with the flat powder bed,a deep round crater remains around the half-embedded source,"the powder bed remains flat, smooth, and undisturbed",1130305,49,8,new_generation_v2,prompts/causal_role_erasure_7mechanism_main_v2/target_candidates_powder_impact.prompts,77,480,832,1100000_plus_10000m_plus_100s_plus_2r_plus_v,training_target_candidate,,,outputs/causal_role_erasure_7mechanism_main_v2/target_generation/powder_impact/videos/tgt7m_m03_s03_r02_v1.mp4,"falling source, powder impact, dust plume, crater, embedded object"
