sample_id,pair_id,row_index,chunk_index,chunk_total,frame_start,frame_end,frame_ids,sheet_path,video_path,target_concept,expected_effect,prompt
case_078,v2_fracture_damage_clear_glass_bead_concentric_cracks_spread_across_the__bright_064,78,4,5,17,24,f017;f018;f019;f020;f021;f022;f023;f024,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/078_case_078_chunk04_f017_f024.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_078/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9878.mp4,clear glass bead,concentric cracks spread across the ice,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a thin ice sheet, with no pre-existing ice crack. A clearly visible clear glass bead enters the frame and remains visible before contact. The clear glass bead drops onto the ice sheet only after the visible contact moment, causing concentric cracks spread across the ice; the effect begins only after contact and remains visible for several frames."
case_079,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__plain_065,79,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/079_case_079_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_079/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9879.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate in the middle of the clip, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_079,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__plain_065,79,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/079_case_079_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_079/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9879.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate in the middle of the clip, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_079,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__plain_065,79,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/079_case_079_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_079/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9879.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate in the middle of the clip, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_079,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__plain_065,79,3,5,13,20,f013;f014;f015;f016;f017;f018;f019;f020,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/079_case_079_chunk03_f013_f020.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_079/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9879.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate in the middle of the clip, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_079,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__plain_065,79,4,5,17,24,f017;f018;f019;f020;f021;f022;f023;f024,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/079_case_079_chunk04_f017_f024.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_079/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9879.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate in the middle of the clip, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_080,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__slow_066,80,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/080_case_080_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_080/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9880.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after a short still beginning, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_080,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__slow_066,80,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/080_case_080_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_080/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9880.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after a short still beginning, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_080,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__slow_066,80,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/080_case_080_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_080/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9880.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after a short still beginning, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_080,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__slow_066,80,3,5,13,20,f013;f014;f015;f016;f017;f018;f019;f020,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/080_case_080_chunk03_f013_f020.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_080/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9880.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after a short still beginning, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_080,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__slow_066,80,4,5,17,24,f017;f018;f019;f020;f021;f022;f023;f024,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/080_case_080_chunk04_f017_f024.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_080/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9880.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after a short still beginning, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_081,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__top_067,81,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/081_case_081_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_081/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9881.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after the surface is shown clean, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_081,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__top_067,81,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/081_case_081_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_081/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9881.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after the surface is shown clean, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_081,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__top_067,81,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/081_case_081_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_081/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9881.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after the surface is shown clean, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_081,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__top_067,81,3,5,13,20,f013;f014;f015;f016;f017;f018;f019;f020,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/081_case_081_chunk03_f013_f020.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_081/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9881.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after the surface is shown clean, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_081,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__top_067,81,4,5,17,24,f017;f018;f019;f020;f021;f022;f023;f024,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/081_case_081_chunk04_f017_f024.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_081/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9881.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after the surface is shown clean, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_082,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__side_068,82,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/082_case_082_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_082/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9882.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after the target is clearly visible, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_082,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__side_068,82,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/082_case_082_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_082/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9882.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after the target is clearly visible, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_082,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__side_068,82,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/082_case_082_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_082/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9882.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after the target is clearly visible, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_082,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__side_068,82,3,5,13,20,f013;f014;f015;f016;f017;f018;f019;f020,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/082_case_082_chunk03_f013_f020.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_082/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9882.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after the target is clearly visible, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_082,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__side_068,82,4,5,17,24,f017;f018;f019;f020;f021;f022;f023;f024,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/082_case_082_chunk04_f017_f024.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_082/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9882.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate after the target is clearly visible, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_083,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__bright_069,83,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/083_case_083_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_083/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9883.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate only after the visible contact moment, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_083,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__bright_069,83,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/083_case_083_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_083/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9883.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate only after the visible contact moment, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_083,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__bright_069,83,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/083_case_083_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_083/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9883.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate only after the visible contact moment, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_083,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__bright_069,83,3,5,13,20,f013;f014;f015;f016;f017;f018;f019;f020,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/083_case_083_chunk03_f013_f020.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_083/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9883.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate only after the visible contact moment, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_083,v2_fracture_damage_steel_ball_bearing_pale_branching_cracks_appear_on_the__bright_069,83,4,5,17,24,f017;f018;f019;f020;f021;f022;f023;f024,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/083_case_083_chunk04_f017_f024.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_083/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9883.mp4,steel ball bearing,pale branching cracks appear on the slate,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a brittle black slate tile, with no pre-existing slate crack. A clearly visible steel ball bearing enters the frame and remains visible before contact. The steel ball bearing falls onto the slate only after the visible contact moment, causing pale branching cracks appear on the slate; the effect begins only after contact and remains visible for several frames."
case_084,v2_surface_trace_blue_sneaker_a_sharp_shoeprint_remains_in_the_wet_plain_070,84,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/084_case_084_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_084/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9884.mp4,blue sneaker,a sharp shoeprint remains in the wet sand,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a flat patch of wet tan sand, with no pre-existing print or mark. A clearly visible blue sneaker enters the frame and remains visible before contact. The blue sneaker steps down and lifts away in the middle of the clip, causing a sharp shoeprint remains in the wet sand; the effect begins only after contact and remains visible for several frames."
case_084,v2_surface_trace_blue_sneaker_a_sharp_shoeprint_remains_in_the_wet_plain_070,84,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/084_case_084_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_084/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9884.mp4,blue sneaker,a sharp shoeprint remains in the wet sand,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a flat patch of wet tan sand, with no pre-existing print or mark. A clearly visible blue sneaker enters the frame and remains visible before contact. The blue sneaker steps down and lifts away in the middle of the clip, causing a sharp shoeprint remains in the wet sand; the effect begins only after contact and remains visible for several frames."
case_084,v2_surface_trace_blue_sneaker_a_sharp_shoeprint_remains_in_the_wet_plain_070,84,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/084_case_084_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_084/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9884.mp4,blue sneaker,a sharp shoeprint remains in the wet sand,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a flat patch of wet tan sand, with no pre-existing print or mark. A clearly visible blue sneaker enters the frame and remains visible before contact. The blue sneaker steps down and lifts away in the middle of the clip, causing a sharp shoeprint remains in the wet sand; the effect begins only after contact and remains visible for several frames."
case_084,v2_surface_trace_blue_sneaker_a_sharp_shoeprint_remains_in_the_wet_plain_070,84,3,5,13,20,f013;f014;f015;f016;f017;f018;f019;f020,experiments/evaluation/wan_v2_clean_gate_gpt54_6shards_20260701/shard_01_start051_limit051/chunk_sheets/084_case_084_chunk03_f013_f020.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/wan_v2_candidates304_clean_step20_f25_320x576_8gpu_s1_cpuenc_20260701/clean_shards/prompt_084/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9884.mp4,blue sneaker,a sharp shoeprint remains in the wet sand,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a flat patch of wet tan sand, with no pre-existing print or mark. A clearly visible blue sneaker enters the frame and remains visible before contact. The blue sneaker steps down and lifts away in the middle of the clip, causing a sharp shoeprint remains in the wet sand; the effect begins only after contact and remains visible for several frames."
