protocol_version,pair_id,split,generalization_group,mechanism,source_id,source_object,source_seen,receiver_id,receiver,receiver_seen,prompt_variant,training_prompt,target_generation_prompt,expected_factual_event,expected_counterfactual_state,seed,num_frames,fps,factual_video,desired_target_video,scene_id,prompt,training_role,training_objective,generated_video,residual_mask_enabled,residual_mask_factual_video,residual_mask_target_video
water_impact_dynamic_v1,widyn_train_0107_blue_marble_kitchen_sink_natural,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,kitchen_sink,a stainless-steel kitchen sink basin filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a stainless-steel kitchen sink basin filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a stainless-steel kitchen sink basin filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26107,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/107_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-stain_seed26107.mp4,widyn_train_0107_blue_marble_kitchen_sink_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a stainless-steel kitchen sink basin filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0108_blue_marble_porcelain_bowl_direct,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,porcelain_bowl,a plain porcelain soup bowl filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a plain porcelain soup bowl filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a plain porcelain soup bowl filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26108,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/108_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-plain_seed26108.mp4,widyn_train_0108_blue_marble_porcelain_bowl_direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a plain porcelain soup bowl filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0109_blue_marble_porcelain_bowl_natural,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,porcelain_bowl,a plain porcelain soup bowl filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a plain porcelain soup bowl filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a plain porcelain soup bowl filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26109,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/109_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-plain_seed26109.mp4,widyn_train_0109_blue_marble_porcelain_bowl_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a plain porcelain soup bowl filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0110_blue_marble_cooking_pot_direct,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,cooking_pot,a black cooking pot filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a black cooking pot filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a black cooking pot filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26110,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/110_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-black_seed26110.mp4,widyn_train_0110_blue_marble_cooking_pot_direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a black cooking pot filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0111_blue_marble_cooking_pot_natural,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,cooking_pot,a black cooking pot filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a black cooking pot filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a black cooking pot filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26111,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/111_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-black_seed26111.mp4,widyn_train_0111_blue_marble_cooking_pot_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a black cooking pot filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0112_blue_marble_garden_birdbath_direct,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,garden_birdbath,a round stone birdbath filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a round stone birdbath filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a round stone birdbath filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26112,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/112_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-round_seed26112.mp4,widyn_train_0112_blue_marble_garden_birdbath_direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a round stone birdbath filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0113_blue_marble_garden_birdbath_natural,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,garden_birdbath,a round stone birdbath filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a round stone birdbath filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a round stone birdbath filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26113,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/113_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-round_seed26113.mp4,widyn_train_0113_blue_marble_garden_birdbath_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a round stone birdbath filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0114_blue_marble_glass_dish_direct,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,glass_dish,a rectangular glass baking dish filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a rectangular glass baking dish filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a rectangular glass baking dish filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26114,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/114_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-recta_seed26114.mp4,widyn_train_0114_blue_marble_glass_dish_direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a rectangular glass baking dish filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0115_blue_marble_glass_dish_natural,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,glass_dish,a rectangular glass baking dish filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a rectangular glass baking dish filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a rectangular glass baking dish filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26115,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/115_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-recta_seed26115.mp4,widyn_train_0115_blue_marble_glass_dish_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a rectangular glass baking dish filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0116_blue_marble_plastic_tub_direct,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,plastic_tub,a blue plastic storage tub filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a blue plastic storage tub filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a blue plastic storage tub filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26116,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/116_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-blue_seed26116.mp4,widyn_train_0116_blue_marble_plastic_tub_direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a blue plastic storage tub filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0117_blue_marble_plastic_tub_natural,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,plastic_tub,a blue plastic storage tub filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a blue plastic storage tub filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a blue plastic storage tub filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26117,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/117_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-blue_seed26117.mp4,widyn_train_0117_blue_marble_plastic_tub_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a blue plastic storage tub filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0118_blue_marble_laboratory_beaker_direct,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,laboratory_beaker,a laboratory beaker filled with clear water,yes,direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a laboratory beaker filled with clear water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a laboratory beaker filled with clear water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26118,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/118_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-labor_seed26118.mp4,widyn_train_0118_blue_marble_laboratory_beaker_direct,"A simple realistic close-up video in one continuous shot. One blue glass marble falls naturally from above, enters the center of the water in a laboratory beaker filled with clear water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0119_blue_marble_laboratory_beaker_natural,train,seen_source_seen_receiver,object_enters_water,blue_marble,one blue glass marble,yes,laboratory_beaker,a laboratory beaker filled with clear water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a laboratory beaker filled with clear water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a laboratory beaker filled with clear water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26119,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/119_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-labor_seed26119.mp4,widyn_train_0119_blue_marble_laboratory_beaker_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one blue glass marble drops into the center of the water in a laboratory beaker filled with clear water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0120_wooden_cube_shallow_pond_direct,train,seen_source_seen_receiver,object_enters_water,wooden_cube,one small light wooden cube,yes,shallow_pond,a calm shallow pond,yes,direct,"A simple realistic close-up video in one continuous shot. One small light wooden cube falls naturally from above, enters the center of the water in a calm shallow pond, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a calm shallow pond. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26120,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/120_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-calm_seed26120.mp4,widyn_train_0120_wooden_cube_shallow_pond_direct,"A simple realistic close-up video in one continuous shot. One small light wooden cube falls naturally from above, enters the center of the water in a calm shallow pond, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0121_wooden_cube_shallow_pond_natural,train,seen_source_seen_receiver,object_enters_water,wooden_cube,one small light wooden cube,yes,shallow_pond,a calm shallow pond,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small light wooden cube drops into the center of the water in a calm shallow pond. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a calm shallow pond. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26121,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/121_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-calm_seed26121.mp4,widyn_train_0121_wooden_cube_shallow_pond_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small light wooden cube drops into the center of the water in a calm shallow pond. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0122_wooden_cube_glass_bowl_direct,train,seen_source_seen_receiver,object_enters_water,wooden_cube,one small light wooden cube,yes,glass_bowl,a transparent glass mixing bowl filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small light wooden cube falls naturally from above, enters the center of the water in a transparent glass mixing bowl filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a transparent glass mixing bowl filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26122,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/122_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-trans_seed26122.mp4,widyn_train_0122_wooden_cube_glass_bowl_direct,"A simple realistic close-up video in one continuous shot. One small light wooden cube falls naturally from above, enters the center of the water in a transparent glass mixing bowl filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0123_wooden_cube_glass_bowl_natural,train,seen_source_seen_receiver,object_enters_water,wooden_cube,one small light wooden cube,yes,glass_bowl,a transparent glass mixing bowl filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small light wooden cube drops into the center of the water in a transparent glass mixing bowl filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a transparent glass mixing bowl filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26123,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/123_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-trans_seed26123.mp4,widyn_train_0123_wooden_cube_glass_bowl_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small light wooden cube drops into the center of the water in a transparent glass mixing bowl filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0124_wooden_cube_white_basin_direct,train,seen_source_seen_receiver,object_enters_water,wooden_cube,one small light wooden cube,yes,white_basin,a wide white ceramic basin filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small light wooden cube falls naturally from above, enters the center of the water in a wide white ceramic basin filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a wide white ceramic basin filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26124,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/124_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-wide_seed26124.mp4,widyn_train_0124_wooden_cube_white_basin_direct,"A simple realistic close-up video in one continuous shot. One small light wooden cube falls naturally from above, enters the center of the water in a wide white ceramic basin filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0125_wooden_cube_white_basin_natural,train,seen_source_seen_receiver,object_enters_water,wooden_cube,one small light wooden cube,yes,white_basin,a wide white ceramic basin filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small light wooden cube drops into the center of the water in a wide white ceramic basin filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a wide white ceramic basin filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26125,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/125_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-wide_seed26125.mp4,widyn_train_0125_wooden_cube_white_basin_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small light wooden cube drops into the center of the water in a wide white ceramic basin filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0126_wooden_cube_glass_tank_direct,train,seen_source_seen_receiver,object_enters_water,wooden_cube,one small light wooden cube,yes,glass_tank,a clear rectangular glass tank filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small light wooden cube falls naturally from above, enters the center of the water in a clear rectangular glass tank filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a clear rectangular glass tank filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26126,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/126_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-clear_seed26126.mp4,widyn_train_0126_wooden_cube_glass_tank_direct,"A simple realistic close-up video in one continuous shot. One small light wooden cube falls naturally from above, enters the center of the water in a clear rectangular glass tank filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0127_wooden_cube_glass_tank_natural,train,seen_source_seen_receiver,object_enters_water,wooden_cube,one small light wooden cube,yes,glass_tank,a clear rectangular glass tank filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small light wooden cube drops into the center of the water in a clear rectangular glass tank filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a clear rectangular glass tank filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26127,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/127_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-clear_seed26127.mp4,widyn_train_0127_wooden_cube_glass_tank_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small light wooden cube drops into the center of the water in a clear rectangular glass tank filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
