protocol_version,sample_id,training_role,mechanism,split,generalization_group,source_id,source_object,source_seen,receiver_id,receiver,receiver_seen,prompt_variant,prompt,target_concept,expected_footprint,expected_counterfactual_state,seed,num_frames,fps,reference_start_inclusive,reference_end_exclusive,original_video,ours_video,original_post_change_mae,ours_post_change_mae,footprint_suppression_percent,early_divergence_mae,ours_late_frame_mae
v1,eval_brittle_fracture_unseen_unseen_02,,brittle_fracture,test,unseen_unseen,wood_baton,one short wooden baton,no,glass_bowl,one empty clear glass bowl on a table,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one short wooden baton moves into frame from above and strikes one empty clear glass bowl on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/057_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/057_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.00709982,0.00301706,57.51,0.04802343,0.05156160
v1,eval_brittle_fracture_unseen_unseen_03,,brittle_fracture,test,unseen_unseen,wood_baton,one short wooden baton,no,glass_jar,one empty clear glass jar on a table,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass jar on a table; the jar is intact and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one short wooden baton moves into frame from above and strikes one empty clear glass jar on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/058_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/058_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01335573,0.00221288,83.43,0.05631548,0.05919201
v1,eval_brittle_fracture_unseen_unseen_04,,brittle_fracture,test,unseen_unseen,gray_stone,one smooth gray stone,no,glass_bowl,one empty clear glass bowl on a table,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. After two still seconds, one smooth gray stone falls vertically from above and strikes one empty clear glass bowl on a table once; afterward, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/059_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/059_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02144732,0.00168928,92.12,0.06128538,0.06955506
v1,eval_powder_impact_seen_seen_00,,powder_impact,test,seen_seen,red_apple,one small red apple,yes,flour,a shallow dark tray filled with white flour,yes,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Next, one small red apple falls vertically from above and impacts the center of the material. Following that contact, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/060_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/060_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01337011,0.00526278,60.64,0.22699225,0.23023318
v1,eval_powder_impact_seen_seen_01,,powder_impact,test,seen_seen,red_apple,one small red apple,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small red apple falls vertically from above and impacts the center of the material, causing a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/061_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/061_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.00753230,0.00482402,35.96,0.22560027,0.22587503
v1,eval_powder_impact_seen_seen_02,,powder_impact,test,seen_seen,red_apple,one small red apple,yes,fine_sand,a shallow dark tray filled with fine dry sand,yes,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small red apple falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/062_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/062_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.03061809,0.01405601,54.09,0.34117138,0.34586689
v1,eval_powder_impact_seen_seen_03,,powder_impact,test,seen_seen,wood_cube,one small wooden cube,yes,flour,a shallow dark tray filled with white flour,yes,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small wooden cube falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/063_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/063_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01592194,0.00944635,40.67,0.22455777,0.22260852
v1,eval_powder_impact_seen_seen_04,,powder_impact,test,seen_seen,wood_cube,one small wooden cube,yes,cornstarch,a shallow dark tray filled with white cornstarch,yes,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After two still seconds, one small wooden cube falls vertically from above and impacts the center of the material; afterward, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/064_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/064_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01511020,0.00670514,55.63,0.21414234,0.21038505
v1,eval_powder_impact_unseen_seen_00,,powder_impact,test,unseen_seen,gray_stone,one smooth gray stone,no,flour,a shallow dark tray filled with white flour,yes,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Next, one smooth gray stone falls vertically from above and impacts the center of the material. Following that contact, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/065_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/065_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.05423348,0.00787174,85.49,0.21876562,0.24375810
v1,eval_powder_impact_unseen_seen_01,,powder_impact,test,unseen_seen,gray_stone,one smooth gray stone,no,cornstarch,a shallow dark tray filled with white cornstarch,yes,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one smooth gray stone falls vertically from above and impacts the center of the material, causing a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/066_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/066_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.02385971,0.00638735,73.23,0.21361250,0.21099581
v1,eval_powder_impact_unseen_seen_02,,powder_impact,test,unseen_seen,gray_stone,one smooth gray stone,no,fine_sand,a shallow dark tray filled with fine dry sand,yes,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with fine dry sand; the granular surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one smooth gray stone falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/067_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/067_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.03441189,0.01352524,60.70,0.33345646,0.32885107
v1,eval_powder_impact_unseen_seen_03,,powder_impact,test,unseen_seen,yellow_ball,one small yellow rubber ball,no,flour,a shallow dark tray filled with white flour,yes,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white flour; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small yellow rubber ball falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/068_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/068_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.02125973,0.00517875,75.64,0.21552847,0.21517719
v1,eval_powder_impact_unseen_seen_04,,powder_impact,test,unseen_seen,yellow_ball,one small yellow rubber ball,no,cornstarch,a shallow dark tray filled with white cornstarch,yes,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white cornstarch; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After two still seconds, one small yellow rubber ball falls vertically from above and impacts the center of the material; afterward, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/069_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/069_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01090862,0.00384749,64.73,0.22915000,0.22805479
v1,eval_powder_impact_seen_unseen_00,,powder_impact,test,seen_unseen,red_apple,one small red apple,yes,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Next, one small red apple falls vertically from above and impacts the center of the material. Following that contact, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/070_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/070_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01561606,0.00530551,66.03,0.21835402,0.21924496
v1,eval_powder_impact_seen_unseen_01,,powder_impact,test,seen_unseen,red_apple,one small red apple,yes,cocoa_powder,a shallow light-gray tray filled with cocoa powder,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow light-gray tray filled with cocoa powder; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small red apple falls vertically from above and impacts the center of the material, causing a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/071_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/071_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01932598,0.00562021,70.92,0.20183586,0.19341367
v1,eval_powder_impact_seen_unseen_02,,powder_impact,test,seen_unseen,wood_cube,one small wooden cube,yes,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small wooden cube falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/072_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/072_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01731090,0.00790665,54.33,0.20633444,0.20430310
v1,eval_powder_impact_seen_unseen_03,,powder_impact,test,seen_unseen,wood_cube,one small wooden cube,yes,cocoa_powder,a shallow light-gray tray filled with cocoa powder,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow light-gray tray filled with cocoa powder; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small wooden cube falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/073_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/073_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01357173,0.00648571,52.21,0.17367116,0.16812766
v1,eval_powder_impact_seen_unseen_04,,powder_impact,test,seen_unseen,steel_ball,one polished steel ball,yes,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After two still seconds, one polished steel ball falls vertically from above and impacts the center of the material; afterward, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/074_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/074_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.02046927,0.00535349,73.85,0.19995859,0.19860649
v1,eval_powder_impact_unseen_unseen_00,,powder_impact,test,unseen_unseen,gray_stone,one smooth gray stone,no,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Next, one smooth gray stone falls vertically from above and impacts the center of the material. Following that contact, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/075_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/075_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.03258985,0.00840400,74.21,0.21928880,0.22587989
v1,eval_powder_impact_unseen_unseen_01,,powder_impact,test,unseen_unseen,gray_stone,one smooth gray stone,no,cocoa_powder,a shallow light-gray tray filled with cocoa powder,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow light-gray tray filled with cocoa powder; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one smooth gray stone falls vertically from above and impacts the center of the material, causing a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/076_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/076_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.05477184,0.00805722,85.29,0.22265266,0.20105597
v1,eval_powder_impact_unseen_unseen_02,,powder_impact,test,unseen_unseen,yellow_ball,one small yellow rubber ball,no,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small yellow rubber ball falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/077_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/077_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.02175847,0.00406621,81.31,0.20473924,0.20675617
v1,eval_powder_impact_unseen_unseen_03,,powder_impact,test,unseen_unseen,yellow_ball,one small yellow rubber ball,no,cocoa_powder,a shallow light-gray tray filled with cocoa powder,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow light-gray tray filled with cocoa powder; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small yellow rubber ball falls vertically from above and impacts the center of the material. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/078_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/078_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.02211936,0.00621444,71.90,0.17889982,0.17620498
v1,eval_powder_impact_unseen_unseen_04,,powder_impact,test,unseen_unseen,gray_stone,one smooth gray stone,no,powdered_sugar,a shallow dark tray filled with white powdered sugar,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains a shallow dark tray filled with white powdered sugar; the powder surface is flat, smooth, and motionless. The source object is not visible, and nothing changes. After two still seconds, one smooth gray stone falls vertically from above and impacts the center of the material; afterward, the event produces a short powder plume and a visible impact crater. No cuts, camera motion, people, hands, or additional moving objects appear.",Powder impact,a short powder plume and a visible impact crater,"the source object is absent and the powder surface remains flat, smooth, and undisturbed",12003,49,8,0,16,outputs/protocol_v1/eval_original/powder_impact/videos/079_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,outputs/protocol_v1/eval_ours/powder_impact/videos/079_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12003.mp4,0.01940857,0.00667543,65.61,0.21801580,0.21664070
