review_id,pair_id,item_index,seed_index,seed,variant,expected_target_visible,expected_footprint_visible,prompt,video_path
c01_005_s01_48179b46b4,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,1,53006,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hiking boot is present. No visible cause is present. The wet sand patch stays clean and unchanged. The scene shows no boot print in the wet sand.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed01_remove_target_seed53006.mp4
c01_005_s01_60805dd767,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,1,53006,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hiking boot is present and no visible cause appears in the frame. A single boot print in the wet sand is clearly visible on the wet sand patch. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed01_footprint_only_seed53006.mp4
c01_005_s01_d647e89e0e,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,1,53006,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hiking boot is clearly visible and contacts the wet sand patch. After contact, a single boot print in the wet sand is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed01_original_seed53006.mp4
c01_005_s02_1c5b4c9569,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,2,53007,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hiking boot is present and no visible cause appears in the frame. A single boot print in the wet sand is clearly visible on the wet sand patch. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed02_footprint_only_seed53007.mp4
c01_005_s02_23bced80cc,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,2,53007,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hiking boot is present. No visible cause is present. The wet sand patch stays clean and unchanged. The scene shows no boot print in the wet sand.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed02_remove_target_seed53007.mp4
c01_005_s02_7e72fe9db9,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,2,53007,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hiking boot is clearly visible, but it is separated from the wet sand patch and does not touch, strike, mark, press, disturb, or change it. The scene shows no boot print in the wet sand.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed02_target_only_seed53007.mp4
c01_005_s02_ab1136dcdb,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,2,53007,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hiking boot is clearly visible and contacts the wet sand patch. After contact, a single boot print in the wet sand is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed02_original_seed53007.mp4
c01_005_s03_5cf54f0b45,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,3,53008,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hiking boot is present and no visible cause appears in the frame. A single boot print in the wet sand is clearly visible on the wet sand patch. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed03_footprint_only_seed53008.mp4
c01_005_s03_86d78d9306,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,3,53008,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hiking boot is present. No visible cause is present. The wet sand patch stays clean and unchanged. The scene shows no boot print in the wet sand.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed03_remove_target_seed53008.mp4
c01_005_s03_bdc6724ef0,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,3,53008,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hiking boot is clearly visible, but it is separated from the wet sand patch and does not touch, strike, mark, press, disturb, or change it. The scene shows no boot print in the wet sand.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed03_target_only_seed53008.mp4
c01_005_s03_f507afc735,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,3,53008,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hiking boot is clearly visible and contacts the wet sand patch. After contact, a single boot print in the wet sand is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed03_original_seed53008.mp4
c01_005_s04_3a93ef6ac2,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,4,53009,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hiking boot is clearly visible, but it is separated from the wet sand patch and does not touch, strike, mark, press, disturb, or change it. The scene shows no boot print in the wet sand.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed04_target_only_seed53009.mp4
c01_005_s04_a20c41e203,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,4,53009,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hiking boot is present and no visible cause appears in the frame. A single boot print in the wet sand is clearly visible on the wet sand patch. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed04_footprint_only_seed53009.mp4
c01_005_s04_cf943dd5c9,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,4,53009,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hiking boot is clearly visible and contacts the wet sand patch. After contact, a single boot print in the wet sand is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed04_original_seed53009.mp4
c01_005_s04_db826644d5,c03_surface_trace_05_hiking_boot_a_single_boot_print_in_the_wet_sand,5,4,53009,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hiking boot is present. No visible cause is present. The wet sand patch stays clean and unchanged. The scene shows no boot print in the wet sand.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/005_c03-surface-trace-05-hiking-boot-a-single-boot-print-in-the-wet-sand_seed04_remove_target_seed53009.mp4
c01_006_s00_42e7f1c1ae,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,0,53006,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The paint roller is clearly visible and contacts the white paper strip. After contact, a blue paint stripe on the paper is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed00_original_seed53006.mp4
c01_006_s00_ce64eb4b13,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,0,53006,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No paint roller is present and no visible cause appears in the frame. A blue paint stripe on the paper is clearly visible on the white paper strip. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed00_footprint_only_seed53006.mp4
c01_006_s00_e3b48eb8c2,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,0,53006,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The paint roller is clearly visible, but it is separated from the white paper strip and does not touch, strike, mark, press, disturb, or change it. The scene shows no blue paint stripe on the paper.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed00_target_only_seed53006.mp4
c01_006_s00_f049e50a53,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,0,53006,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No paint roller is present. No visible cause is present. The white paper strip stays clean and unchanged. The scene shows no blue paint stripe on the paper.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed00_remove_target_seed53006.mp4
c01_006_s01_276bc63094,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,1,53007,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The paint roller is clearly visible and contacts the white paper strip. After contact, a blue paint stripe on the paper is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed01_original_seed53007.mp4
c01_006_s01_382457276f,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,1,53007,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The paint roller is clearly visible, but it is separated from the white paper strip and does not touch, strike, mark, press, disturb, or change it. The scene shows no blue paint stripe on the paper.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed01_target_only_seed53007.mp4
c01_006_s01_c543f5adce,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,1,53007,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No paint roller is present. No visible cause is present. The white paper strip stays clean and unchanged. The scene shows no blue paint stripe on the paper.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed01_remove_target_seed53007.mp4
c01_006_s01_d0fdac3f0e,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,1,53007,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No paint roller is present and no visible cause appears in the frame. A blue paint stripe on the paper is clearly visible on the white paper strip. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed01_footprint_only_seed53007.mp4
c01_006_s02_707b881d71,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,2,53008,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The paint roller is clearly visible, but it is separated from the white paper strip and does not touch, strike, mark, press, disturb, or change it. The scene shows no blue paint stripe on the paper.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed02_target_only_seed53008.mp4
c01_006_s02_814a762fd5,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,2,53008,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No paint roller is present and no visible cause appears in the frame. A blue paint stripe on the paper is clearly visible on the white paper strip. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed02_footprint_only_seed53008.mp4
c01_006_s02_f1b2e64f9f,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,2,53008,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The paint roller is clearly visible and contacts the white paper strip. After contact, a blue paint stripe on the paper is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed02_original_seed53008.mp4
c01_006_s02_f727a00129,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,2,53008,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No paint roller is present. No visible cause is present. The white paper strip stays clean and unchanged. The scene shows no blue paint stripe on the paper.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed02_remove_target_seed53008.mp4
c01_006_s03_4ce13d4cc7,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,3,53009,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No paint roller is present and no visible cause appears in the frame. A blue paint stripe on the paper is clearly visible on the white paper strip. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed03_footprint_only_seed53009.mp4
c01_006_s03_713e4d4bd5,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,3,53009,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The paint roller is clearly visible, but it is separated from the white paper strip and does not touch, strike, mark, press, disturb, or change it. The scene shows no blue paint stripe on the paper.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed03_target_only_seed53009.mp4
c01_006_s03_75505ca0c4,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,3,53009,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No paint roller is present. No visible cause is present. The white paper strip stays clean and unchanged. The scene shows no blue paint stripe on the paper.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed03_remove_target_seed53009.mp4
c01_006_s03_ddf89db4d0,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,3,53009,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The paint roller is clearly visible and contacts the white paper strip. After contact, a blue paint stripe on the paper is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed03_original_seed53009.mp4
c01_006_s04_1cd17db888,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,4,53010,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No paint roller is present. No visible cause is present. The white paper strip stays clean and unchanged. The scene shows no blue paint stripe on the paper.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed04_remove_target_seed53010.mp4
c01_006_s04_5db40adabe,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,4,53010,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The paint roller is clearly visible and contacts the white paper strip. After contact, a blue paint stripe on the paper is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed04_original_seed53010.mp4
c01_006_s04_629b0f23d5,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,4,53010,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The paint roller is clearly visible, but it is separated from the white paper strip and does not touch, strike, mark, press, disturb, or change it. The scene shows no blue paint stripe on the paper.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed04_target_only_seed53010.mp4
c01_006_s04_76c589d782,c03_surface_trace_06_paint_roller_a_blue_paint_stripe_on_the_paper,6,4,53010,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No paint roller is present and no visible cause appears in the frame. A blue paint stripe on the paper is clearly visible on the white paper strip. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/006_c03-surface-trace-06-paint-roller-a-blue-paint-stripe-on-the-paper_seed04_footprint_only_seed53010.mp4
c01_007_s00_487997e8fa,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,0,53007,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The wooden stylus is clearly visible, but it is separated from the smooth wax tablet and does not touch, strike, mark, press, disturb, or change it. The scene shows no thin carved line in the wax.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed00_target_only_seed53007.mp4
c01_007_s00_76df3c91c4,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,0,53007,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The wooden stylus is clearly visible and contacts the smooth wax tablet. After contact, a thin carved line in the wax is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed00_original_seed53007.mp4
c01_007_s00_91422767ef,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,0,53007,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No wooden stylus is present. No visible cause is present. The smooth wax tablet stays clean and unchanged. The scene shows no thin carved line in the wax.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed00_remove_target_seed53007.mp4
c01_007_s00_caf04a9b80,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,0,53007,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No wooden stylus is present and no visible cause appears in the frame. A thin carved line in the wax is clearly visible on the smooth wax tablet. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed00_footprint_only_seed53007.mp4
c01_007_s01_26c3700868,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,1,53008,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The wooden stylus is clearly visible, but it is separated from the smooth wax tablet and does not touch, strike, mark, press, disturb, or change it. The scene shows no thin carved line in the wax.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed01_target_only_seed53008.mp4
c01_007_s01_b894b6c637,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,1,53008,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No wooden stylus is present. No visible cause is present. The smooth wax tablet stays clean and unchanged. The scene shows no thin carved line in the wax.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed01_remove_target_seed53008.mp4
c01_007_s01_df9594b69a,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,1,53008,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The wooden stylus is clearly visible and contacts the smooth wax tablet. After contact, a thin carved line in the wax is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed01_original_seed53008.mp4
c01_007_s01_fc6d7a7509,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,1,53008,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No wooden stylus is present and no visible cause appears in the frame. A thin carved line in the wax is clearly visible on the smooth wax tablet. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed01_footprint_only_seed53008.mp4
c01_007_s02_10b6c8a457,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,2,53009,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No wooden stylus is present. No visible cause is present. The smooth wax tablet stays clean and unchanged. The scene shows no thin carved line in the wax.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed02_remove_target_seed53009.mp4
c01_007_s02_9049a20a92,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,2,53009,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The wooden stylus is clearly visible and contacts the smooth wax tablet. After contact, a thin carved line in the wax is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed02_original_seed53009.mp4
c01_007_s02_c0ddd07153,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,2,53009,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The wooden stylus is clearly visible, but it is separated from the smooth wax tablet and does not touch, strike, mark, press, disturb, or change it. The scene shows no thin carved line in the wax.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed02_target_only_seed53009.mp4
c01_007_s02_ef3473d3c1,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,2,53009,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No wooden stylus is present and no visible cause appears in the frame. A thin carved line in the wax is clearly visible on the smooth wax tablet. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed02_footprint_only_seed53009.mp4
c01_007_s03_10b22d5e9e,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,3,53010,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No wooden stylus is present. No visible cause is present. The smooth wax tablet stays clean and unchanged. The scene shows no thin carved line in the wax.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed03_remove_target_seed53010.mp4
c01_007_s03_5b1027b208,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,3,53010,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The wooden stylus is clearly visible and contacts the smooth wax tablet. After contact, a thin carved line in the wax is clearly visible.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed03_original_seed53010.mp4
c01_007_s03_9e9dd1b38a,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,3,53010,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The wooden stylus is clearly visible, but it is separated from the smooth wax tablet and does not touch, strike, mark, press, disturb, or change it. The scene shows no thin carved line in the wax.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed03_target_only_seed53010.mp4
c01_007_s03_f4a36ce2ca,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,3,53010,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No wooden stylus is present and no visible cause appears in the frame. A thin carved line in the wax is clearly visible on the smooth wax tablet. The scene otherwise stays the same.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed03_footprint_only_seed53010.mp4
c01_007_s04_531f04c72c,c03_surface_trace_07_wooden_stylus_a_thin_carved_line_in_the_wax,7,4,53011,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No wooden stylus is present. No visible cause is present. The smooth wax tablet stays clean and unchanged. The scene shows no thin carved line in the wax.",experiments/method_probe/c03_scope_locked_gate_20260704_real_s10_f16_240x432/videos/007_c03-surface-trace-07-wooden-stylus-a-thin-carved-line-in-the-wax_seed04_remove_target_seed53011.mp4
